,b,delta,H,MAPE
19468,3.8999999999999506,1108,"[450952.799999998, 712174.9999999965, 814165.4999999956, 937010.4999999949, 1100690.999999993]",0.2206080665409575
19469,3.8999999999999506,1109,"[444929.799999998, 702231.9999999965, 802587.4999999956, 923587.4999999949, 1084687.999999993]",0.22033622427024674
19470,3.8999999999999506,1110,"[438972.799999998, 692410.9999999965, 791161.4999999956, 910346.4999999949, 1068926.999999993]",0.22007363335273236
19471,3.8999999999999506,1111,"[433081.799999998, 682711.9999999965, 779887.4999999956, 897287.4999999949, 1053407.999999993]",0.21982085582462912
19472,3.8999999999999506,1112,"[427256.799999998, 673134.9999999965, 768765.4999999956, 884410.4999999949, 1038130.999999993]",0.21957847495692384
19473,3.8999999999999506,1113,"[421497.799999998, 663679.9999999964, 757795.4999999956, 871715.4999999949, 1023095.999999993]",0.21934709563803634
19474,3.8999999999999506,1114,"[415804.799999998, 654346.9999999964, 746977.4999999956, 859202.4999999949, 1008302.999999993]",0.2191273447235526
19475,3.8999999999999506,1115,"[410177.799999998, 645135.9999999964, 736311.4999999956, 846871.4999999949, 993751.999999993]",0.21891987134801952
19476,3.8999999999999506,1116,"[404616.799999998, 636046.9999999964, 725797.4999999956, 834722.4999999949, 979442.999999993]",0.21872534719340156
19477,3.8999999999999506,1117,"[399121.799999998, 627079.9999999964, 715435.4999999956, 822755.4999999949, 965375.999999993]",0.21854446670841393
19478,3.8999999999999506,1118,"[393692.799999998, 618234.9999999964, 705225.4999999956, 810970.4999999949, 951550.999999993]",0.2183779472725435
19479,3.8999999999999506,1119,"[388329.799999998, 609511.9999999964, 695167.4999999956, 799367.4999999949, 937967.999999993]",0.21822652929816222
19480,3.8999999999999506,1120,"[383032.79999999807, 600910.9999999964, 685261.4999999956, 787946.4999999949, 924626.999999993]",0.21809097626373383
19481,3.8999999999999506,1121,"[377801.79999999807, 592431.9999999964, 675507.4999999956, 776707.4999999949, 911527.999999993]",0.21797207467070506
19482,3.8999999999999506,1122,"[372636.79999999807, 584074.9999999964, 665905.4999999956, 765650.4999999949, 898670.999999993]",0.21787063391627443
19483,3.8999999999999506,1123,"[367537.79999999807, 575839.9999999964, 656455.4999999956, 754775.4999999949, 886055.999999993]",0.2177874860738446
19484,3.8999999999999506,1124,"[362504.79999999807, 567726.9999999964, 647157.4999999956, 744082.4999999949, 873682.999999993]",0.21772348557259208
19485,3.8999999999999506,1125,"[357537.79999999807, 559735.9999999964, 638011.4999999956, 733571.4999999949, 861551.999999993]",0.2176795087672426
19486,3.8999999999999506,1126,"[352636.79999999807, 551866.9999999964, 629017.4999999956, 723242.4999999949, 849662.999999993]",0.2176564533888255
19487,3.8999999999999506,1127,"[347801.79999999807, 544119.9999999964, 620175.4999999956, 713095.4999999949, 838015.999999993]",0.21765523786690552
19488,3.8999999999999506,1128,"[343032.79999999807, 536494.9999999964, 611485.4999999956, 703130.4999999949, 826610.999999993]",0.21767680051356647
19489,3.8999999999999506,1129,"[338329.79999999807, 528991.9999999964, 602947.4999999956, 693347.4999999946, 815447.999999993]",0.2177220985592519
19490,3.8999999999999506,1130,"[333692.79999999807, 521610.9999999964, 594561.4999999956, 683746.4999999946, 804526.999999993]",0.21779210703047727
19491,3.8999999999999506,1131,"[329121.79999999807, 514351.9999999964, 586327.4999999956, 674327.4999999946, 793847.9999999929]",0.21788781745940752
19492,3.8999999999999506,1132,"[324616.79999999807, 507214.9999999964, 578245.4999999956, 665090.4999999946, 783410.9999999929]",0.2180102364153817
19493,3.8999999999999506,1133,"[320177.79999999807, 500199.9999999964, 570315.4999999956, 656035.4999999946, 773215.9999999929]",0.21816038384864767
19494,3.8999999999999506,1134,"[315804.79999999807, 493306.9999999964, 562537.4999999955, 647162.4999999946, 763262.9999999929]",0.21833929123688475
19495,3.8999999999999506,1135,"[311497.79999999807, 486535.9999999964, 554911.4999999956, 638471.4999999946, 753551.9999999929]",0.21854799952553128
19496,3.8999999999999506,1136,"[307256.79999999807, 479886.9999999964, 547437.4999999956, 629962.4999999946, 744082.9999999929]",0.21878755685353113
19497,3.8999999999999506,1137,"[303081.79999999807, 473359.9999999964, 540115.4999999956, 621635.4999999949, 734855.9999999929]",0.2190590160568704
19498,3.8999999999999506,1138,"[298972.79999999807, 466954.9999999964, 532945.4999999956, 613490.4999999949, 725870.9999999929]",0.2193634319432062
19499,3.8999999999999506,1139,"[294929.79999999807, 460671.9999999964, 525927.4999999956, 605527.4999999949, 717127.9999999929]",0.21970185833201933
19500,3.8999999999999506,1140,"[290952.79999999807, 454510.9999999964, 519061.4999999956, 597746.4999999949, 708626.9999999929]",0.2200753448560473
19501,3.8999999999999506,1141,"[287041.79999999807, 448471.9999999964, 512347.4999999956, 590147.4999999949, 700367.9999999929]",0.22048493352129528
19502,3.8999999999999506,1142,"[283196.79999999807, 442554.9999999964, 505785.4999999956, 582730.4999999949, 692350.9999999929]",0.2209316550246883
19503,3.8999999999999506,1143,"[279417.79999999807, 436759.9999999964, 499375.4999999956, 575495.4999999949, 684575.9999999929]",0.22141652483041785
19504,3.8999999999999506,1144,"[275704.79999999807, 431086.9999999964, 493117.4999999956, 568442.4999999949, 677042.9999999929]",0.2219405390082608
19505,3.8999999999999506,1145,"[272057.79999999807, 425535.9999999964, 487011.4999999956, 561571.4999999949, 669751.9999999929]",0.22250466983960715
19506,3.8999999999999506,1146,"[268476.79999999807, 420106.9999999964, 481057.4999999956, 554882.4999999948, 662702.9999999929]",0.2231098611996138
19507,3.8999999999999506,1147,"[264961.79999999807, 414799.99999999645, 475255.4999999956, 548375.4999999948, 655895.9999999929]",0.22375702372681042
19508,3.8999999999999506,1148,"[261512.79999999807, 409614.9999999964, 469605.4999999956, 542050.4999999948, 649330.9999999929]",0.22444702979458736
19509,3.8999999999999506,1149,"[258129.79999999807, 404551.9999999964, 464107.4999999956, 535907.4999999946, 643007.9999999929]",0.22518070830229364
19510,3.8999999999999506,1150,"[254812.79999999807, 399610.9999999964, 458761.4999999956, 529946.4999999946, 636926.9999999929]",0.2259588393071259
19511,3.8999999999999506,1151,"[251561.79999999807, 394791.9999999964, 453567.4999999956, 524167.4999999947, 631087.9999999929]",0.2267821485215697
19512,3.8999999999999506,1152,"[248376.79999999807, 390094.9999999964, 448525.4999999956, 518570.4999999947, 625490.9999999929]",0.22765130170482212
19513,3.8999999999999506,1153,"[245257.79999999807, 385519.9999999964, 443635.4999999956, 513155.4999999947, 620135.9999999929]",0.228566898980334
19514,3.8999999999999506,1154,"[242204.79999999807, 381066.9999999964, 438897.4999999956, 507922.4999999947, 615022.9999999929]",0.22952946911530617
19515,3.8999999999999506,1155,"[239217.79999999807, 376735.9999999964, 434311.4999999956, 502871.4999999947, 610151.9999999929]",0.23053946380159615
19516,3.8999999999999506,1156,"[236296.79999999807, 372526.9999999964, 429877.4999999956, 498002.4999999947, 605522.9999999929]",0.23159725198097533
19517,3.8999999999999506,1157,"[233441.79999999807, 368439.9999999964, 425595.4999999956, 493315.4999999947, 601135.9999999929]",0.23270311426094908
19518,3.8999999999999506,1158,"[230652.79999999807, 364474.9999999964, 421465.4999999956, 488810.4999999947, 596990.9999999929]",0.23385723747033552
19519,3.8999999999999506,1159,"[227929.79999999807, 360631.9999999964, 417487.4999999956, 484487.4999999947, 593087.9999999929]",0.23505970940641455
19520,3.8999999999999506,1160,"[225272.79999999807, 356910.9999999964, 413661.4999999956, 480346.4999999947, 589426.9999999929]",0.2363105138276233
19521,3.8999999999999506,1161,"[222681.79999999807, 353311.9999999964, 409987.4999999956, 476387.4999999947, 586007.9999999929]",0.23760952574741062
19522,3.8999999999999506,1162,"[220156.79999999807, 349834.9999999964, 406465.4999999956, 472610.4999999947, 582830.9999999929]",0.23895650708588373
19523,3.8999999999999506,1163,"[217697.79999999807, 346479.9999999964, 403095.4999999956, 469015.4999999947, 579895.9999999929]",0.24049142717473043
19524,3.8999999999999506,1164,"[215304.79999999807, 343246.9999999964, 399877.4999999956, 465602.4999999947, 577202.9999999929]",0.24216206913851313
19525,3.8999999999999506,1165,"[212977.79999999807, 340135.9999999964, 396811.4999999956, 462371.4999999947, 574751.9999999929]",0.2438832705064911
19526,3.8999999999999506,1166,"[210716.79999999807, 337146.9999999964, 393897.4999999956, 459322.4999999947, 572542.9999999929]",0.2456541226537857
19527,3.8999999999999506,1167,"[208521.79999999807, 334279.9999999964, 391135.4999999956, 456455.4999999947, 570575.9999999929]",0.24747357530624595
19528,3.8999999999999506,1168,"[206392.79999999807, 331534.9999999964, 388525.4999999956, 453770.4999999947, 568850.9999999929]",0.24934043578009354
19529,3.8999999999999506,1169,"[204329.79999999807, 328911.9999999964, 386067.4999999956, 451267.4999999947, 567367.9999999929]",0.2512533690330079
19530,3.8999999999999506,1170,"[202332.79999999807, 326410.9999999964, 383761.4999999956, 448946.4999999947, 566126.9999999929]",0.25321089856352375
19531,3.8999999999999506,1171,"[200401.79999999807, 324031.9999999964, 381607.4999999956, 446807.4999999947, 565127.9999999929]",0.2552114081880442
19532,3.8999999999999506,1172,"[198536.79999999807, 321774.9999999964, 379605.4999999956, 444850.4999999947, 564370.9999999929]",0.2572531447163501
19533,3.8999999999999506,1173,"[196737.79999999807, 319639.9999999964, 377755.4999999956, 443075.4999999947, 563855.9999999929]",0.25933422153731894
19534,3.8999999999999506,1174,"[195004.79999999807, 317626.9999999964, 376057.4999999956, 441482.4999999947, 563582.9999999929]",0.2614526231167831
19535,3.8999999999999506,1175,"[193337.79999999807, 315735.9999999964, 374511.4999999956, 440071.4999999947, 563551.9999999929]",0.26360621039918797
19536,3.8999999999999506,1176,"[191736.79999999807, 313966.9999999964, 373117.4999999956, 438842.4999999947, 563762.9999999929]",0.2657927270941389
19537,3.8999999999999506,1177,"[190201.79999999807, 312319.9999999964, 371875.4999999956, 437795.4999999947, 564215.9999999929]",0.26800980681821523
19538,3.8999999999999506,1178,"[188732.79999999807, 310794.9999999964, 370785.4999999956, 436930.4999999947, 564910.9999999929]",0.2702549810517801
19539,3.8999999999999506,1179,"[187329.79999999807, 309391.9999999964, 369847.4999999956, 436247.4999999947, 565847.9999999929]",0.272525687860123
19540,3.8999999999999506,1180,"[185992.79999999807, 308110.9999999964, 369061.4999999956, 435746.4999999947, 567026.9999999929]",0.27481928131833655
19541,3.8999999999999506,1181,"[184721.79999999807, 306951.9999999964, 368427.4999999956, 435427.4999999947, 568447.9999999929]",0.2771330415700449
19542,3.8999999999999506,1182,"[183516.79999999807, 305914.9999999964, 367945.4999999956, 435290.4999999947, 570110.9999999929]",0.2794641854416635
19543,3.8999999999999506,1183,"[182377.79999999807, 304999.9999999964, 367615.4999999956, 435335.4999999947, 572015.9999999929]",0.28180987752643843
19544,3.8999999999999506,1184,"[181304.79999999807, 304206.9999999964, 367437.4999999956, 435562.4999999947, 574162.9999999929]",0.2841672416462603
19545,3.8999999999999506,1185,"[180297.79999999807, 303535.9999999964, 367411.4999999956, 435971.4999999947, 576551.9999999929]",0.28653337259428285
19546,3.8999999999999506,1186,"[179356.79999999807, 302986.9999999964, 367537.4999999956, 436562.4999999947, 579182.9999999929]",0.2889053480578214
19547,3.8999999999999506,1187,"[178481.79999999807, 302559.9999999964, 367815.4999999956, 437335.4999999947, 582055.9999999929]",0.2912802406189153
19548,3.8999999999999506,1188,"[177672.79999999807, 302254.9999999964, 368245.4999999956, 438290.4999999947, 585170.9999999929]",0.29365512972936797
19549,3.8999999999999506,1189,"[176929.79999999807, 302071.9999999964, 368827.4999999956, 439427.4999999947, 588527.9999999929]",0.2960271135580157
19550,3.8999999999999506,1190,"[176252.79999999807, 302010.9999999964, 369561.4999999956, 440746.4999999947, 592126.9999999929]",0.2983933206104028
19551,3.8999999999999506,1191,"[175641.79999999807, 302071.9999999964, 370447.4999999956, 442247.4999999947, 595967.9999999929]",0.30075092102489803
19552,3.8999999999999506,1192,"[175096.79999999807, 302254.9999999964, 371485.4999999956, 443930.4999999947, 600050.9999999929]",0.30309713745446737
19553,3.8999999999999506,1193,"[174617.79999999807, 302559.9999999964, 372675.4999999956, 445795.4999999947, 604375.9999999929]",0.30542925544971833
19554,3.8999999999999506,1194,"[174204.79999999807, 302986.9999999964, 374017.4999999956, 447842.4999999947, 608942.9999999929]",0.30774463326629614
19555,3.8999999999999506,1195,"[173857.79999999807, 303535.9999999964, 375511.4999999956, 450071.4999999947, 613751.9999999929]",0.31004071102808084
19556,3.8999999999999506,1196,"[173576.79999999807, 304206.9999999964, 377157.4999999956, 452482.4999999947, 618802.9999999929]",0.31231501918673343
19557,3.8999999999999506,1197,"[173361.79999999807, 304999.9999999964, 378955.4999999956, 455075.4999999947, 624095.9999999929]",0.3145651862277748
19558,3.8999999999999506,1198,"[173212.79999999807, 305914.9999999964, 380905.4999999956, 457850.4999999947, 629630.9999999929]",0.3167889455833662
19559,3.8999999999999506,1199,"[173129.79999999807, 306951.9999999964, 383007.4999999956, 460807.4999999947, 635407.9999999929]",0.3189841417221048
19560,3.8999999999999506,1200,"[173112.79999999807, 308110.9999999964, 385261.4999999956, 463946.49999999464, 641426.9999999929]",0.32114873539626687
19561,3.8999999999999506,1201,"[173161.79999999807, 309391.9999999964, 387667.4999999956, 467267.49999999464, 647687.9999999929]",0.323280808036846
19562,3.8999999999999506,1202,"[173276.79999999807, 310794.9999999964, 390225.4999999956, 470770.49999999464, 654190.9999999929]",0.325378565296299
19563,3.8999999999999506,1203,"[173457.79999999807, 312319.9999999964, 392935.4999999956, 474455.49999999464, 660935.9999999929]",0.32744033974796166
19564,3.8999999999999506,1204,"[173704.79999999807, 313966.9999999964, 395797.4999999956, 478322.49999999464, 667922.9999999929]",0.3294645927595347
19565,3.8999999999999506,1205,"[174017.79999999807, 315735.9999999964, 398811.4999999956, 482371.49999999464, 675151.9999999929]",0.33144991556573716
19566,3.8999999999999506,1206,"[174396.79999999807, 317626.9999999964, 401977.4999999956, 486602.49999999464, 682622.9999999929]",0.3333950295721248
19567,3.8999999999999506,1207,"[174841.79999999807, 319639.9999999964, 405295.4999999956, 491015.49999999464, 690335.9999999929]",0.3352987859280986
19568,3.8999999999999506,1208,"[175352.79999999807, 321774.99999999645, 408765.4999999956, 495610.49999999464, 698290.9999999929]",0.33716016441225616
19569,3.8999999999999506,1209,"[175929.79999999807, 324031.99999999645, 412387.4999999956, 500387.49999999464, 706487.9999999929]",0.33897827167745515
19570,3.8999999999999506,1210,"[176572.79999999807, 326410.99999999645, 416161.4999999956, 505346.49999999464, 714926.9999999929]",0.340752338906249
19571,3.8999999999999506,1211,"[177281.79999999807, 328911.99999999645, 420087.4999999956, 510487.49999999464, 723607.9999999929]",0.34248171892977214
19572,3.8999999999999506,1212,"[178056.79999999807, 331534.99999999645, 424165.4999999956, 515810.49999999464, 732530.9999999929]",0.34416588286469924
19573,3.8999999999999506,1213,"[178897.79999999807, 334279.99999999645, 428395.4999999956, 521315.49999999464, 741695.9999999929]",0.34580441632365455
19574,3.8999999999999506,1214,"[179804.79999999807, 337146.99999999645, 432777.4999999956, 527002.4999999946, 751102.9999999929]",0.34739701525445277
19575,3.8999999999999506,1215,"[180777.79999999807, 340135.99999999645, 437311.4999999956, 532871.4999999946, 760751.9999999929]",0.34894348146287657
19576,3.8999999999999506,1216,"[181816.79999999807, 343246.99999999645, 441997.4999999956, 538922.4999999946, 770642.9999999929]",0.35044371787242456
19577,3.8999999999999506,1217,"[182921.79999999807, 346479.99999999645, 446835.4999999956, 545155.4999999946, 780775.9999999929]",0.35189772357265936
19578,3.8999999999999506,1218,"[184092.79999999807, 349834.99999999645, 451825.4999999956, 551570.4999999946, 791150.9999999929]",0.35330558870553413
19579,3.8999999999999506,1219,"[185329.79999999807, 353311.99999999645, 456967.4999999956, 558167.4999999946, 801767.9999999929]",0.3546674892364607
19580,3.8999999999999506,1220,"[186632.79999999807, 356910.99999999645, 462261.4999999956, 564946.4999999946, 812626.9999999929]",0.3559836816539616
19581,3.8999999999999506,1221,"[188001.79999999807, 360631.99999999645, 467707.4999999956, 571907.4999999946, 823727.9999999929]",0.3572544976386179
19582,3.8999999999999506,1222,"[189436.79999999807, 364474.9999999964, 473305.4999999956, 579050.4999999946, 835070.9999999929]",0.35848033873872853
19583,3.8999999999999506,1223,"[190937.79999999807, 368439.9999999964, 479055.4999999956, 586375.4999999946, 846655.9999999929]",0.3596616710867179
19584,3.8999999999999506,1224,"[192504.79999999807, 372526.9999999964, 484957.4999999956, 593882.4999999946, 858482.9999999929]",0.36079902018690596
19585,3.8999999999999506,1225,"[194137.79999999807, 376735.9999999964, 491011.4999999956, 601571.4999999946, 870551.9999999929]",0.3618929658018556
19586,3.8999999999999506,1226,"[195836.79999999807, 381066.9999999964, 497217.4999999956, 609442.4999999946, 882862.9999999929]",0.36294413696116373
19587,3.8999999999999506,1227,"[197601.79999999807, 385519.9999999964, 503575.4999999956, 617495.4999999946, 895415.9999999929]",0.3639532071133169
19588,3.8999999999999506,1228,"[199432.79999999807, 390094.9999999964, 510085.4999999956, 625730.4999999946, 908210.9999999929]",0.36492088943810896
19589,3.8999999999999506,1229,"[201329.79999999807, 394791.9999999964, 516747.4999999956, 634147.4999999946, 921247.9999999929]",0.3658479323341526
19590,3.8999999999999506,1230,"[203292.79999999807, 399610.9999999964, 523561.4999999956, 642746.4999999946, 934526.9999999929]",0.3667351150932188
19591,3.8999999999999506,1231,"[205321.79999999807, 404551.9999999964, 530527.4999999956, 651527.4999999946, 948047.9999999929]",0.3675832437705317
19592,3.8999999999999506,1232,"[207416.79999999807, 409614.9999999964, 537645.4999999956, 660490.4999999946, 961810.9999999929]",0.36839314725773253
19593,3.8999999999999506,1233,"[209577.79999999807, 414799.9999999964, 544915.4999999956, 669635.4999999946, 975815.9999999929]",0.3691656735630176
19594,3.8999999999999506,1234,"[211804.79999999807, 420106.9999999964, 552337.4999999956, 678962.4999999948, 990062.9999999929]",0.36990168630094844
19595,3.8999999999999506,1235,"[214097.79999999807, 425535.9999999964, 559911.4999999956, 688471.4999999948, 1004551.9999999929]",0.37060206139262836
19596,3.8999999999999506,1236,"[216456.79999999807, 431086.9999999964, 567637.4999999956, 698162.4999999948, 1019282.9999999929]",0.3712676839753362
19597,3.8999999999999506,1237,"[218881.79999999807, 436759.9999999964, 575515.4999999956, 708035.4999999948, 1034255.999999993]",0.3718994455192911
19598,3.8999999999999506,1238,"[221372.79999999807, 442554.9999999964, 583545.4999999956, 718090.4999999948, 1049470.9999999932]",0.3724982411479966
19599,3.8999999999999506,1239,"[223929.79999999807, 448471.9999999964, 591727.4999999956, 728327.4999999948, 1064927.999999993]",0.3730649671575529
19600,3.9999999999999503,1100,"[505471.9999999981, 803369.9999999963, 921264.9999999958, 1061704.9999999946, 1251639.999999993]",0.22385569386448861
19601,3.9999999999999503,1101,"[498920.9999999981, 792450.9999999963, 908470.9999999956, 1046825.9999999945, 1233700.999999993]",0.22354225209078674
19602,3.9999999999999503,1102,"[492435.9999999981, 781653.9999999963, 895828.9999999953, 1032128.9999999945, 1216003.999999993]",0.22323449339210993
19603,3.9999999999999503,1103,"[486016.9999999981, 770978.9999999963, 883338.9999999953, 1017613.9999999945, 1198548.999999993]",0.22293282356608404
19604,3.9999999999999503,1104,"[479663.9999999981, 760425.9999999963, 871000.9999999953, 1003280.9999999945, 1181335.999999993]",0.22263766531617094
19605,3.9999999999999503,1105,"[473376.9999999981, 749994.9999999963, 858814.9999999953, 989129.9999999945, 1164364.999999993]",0.2223494587176275
19606,3.9999999999999503,1106,"[467155.9999999981, 739685.9999999963, 846780.9999999953, 975160.9999999945, 1147635.999999993]",0.2220686616767466
19607,3.9999999999999503,1107,"[461000.9999999981, 729498.9999999963, 834898.9999999953, 961373.9999999945, 1131148.999999993]",0.22179575038089552
19608,3.9999999999999503,1108,"[454911.9999999981, 719433.9999999963, 823168.9999999953, 947768.9999999945, 1114903.999999993]",0.22153121973662254
19609,3.9999999999999503,1109,"[448888.9999999981, 709490.9999999962, 811590.9999999953, 934345.9999999945, 1098900.999999993]",0.22127558379283824
19610,3.9999999999999503,1110,"[442931.9999999981, 699669.9999999962, 800164.9999999953, 921104.9999999945, 1083139.999999993]",0.221029376145803
19611,3.9999999999999503,1111,"[437040.9999999981, 689970.9999999962, 788890.9999999953, 908045.9999999945, 1067620.999999993]",0.22079315032236296
19612,3.9999999999999503,1112,"[431215.9999999981, 680393.9999999962, 777768.9999999953, 895168.9999999945, 1052343.999999993]",0.22056748013756922
19613,3.9999999999999503,1113,"[425456.9999999981, 670938.9999999962, 766798.9999999953, 882473.9999999945, 1037308.999999993]",0.22035296002250035
19614,3.9999999999999503,1114,"[419763.9999999981, 661605.9999999962, 755980.9999999953, 869960.9999999945, 1022515.999999993]",0.22015020531777826
19615,3.9999999999999503,1115,"[414136.9999999981, 652394.9999999962, 745314.9999999953, 857629.9999999945, 1007964.999999993]",0.2199598525279251
19616,3.9999999999999503,1116,"[408575.9999999981, 643305.9999999962, 734800.9999999953, 845480.9999999945, 993655.999999993]",0.21978255953136067
19617,3.9999999999999503,1117,"[403080.9999999981, 634338.9999999962, 724438.9999999953, 833513.9999999945, 979588.999999993]",0.21961900574048004
19618,3.9999999999999503,1118,"[397651.9999999981, 625493.9999999962, 714228.9999999953, 821728.9999999945, 965763.999999993]",0.21946989220589203
19619,3.9999999999999503,1119,"[392288.9999999981, 616770.9999999962, 704170.9999999953, 810125.9999999945, 952180.999999993]",0.21933594165852832
19620,3.9999999999999503,1120,"[386991.9999999981, 608169.9999999962, 694264.9999999953, 798704.9999999945, 938839.999999993]",0.21921789848297507
19621,3.9999999999999503,1121,"[381760.9999999981, 599690.9999999962, 684510.9999999953, 787465.9999999945, 925740.999999993]",0.21911652861501438
19622,3.9999999999999503,1122,"[376595.9999999981, 591333.9999999962, 674908.9999999953, 776408.9999999945, 912883.999999993]",0.21903261935601534
19623,3.9999999999999503,1123,"[371496.9999999981, 583098.9999999962, 665458.9999999953, 765533.9999999945, 900268.999999993]",0.218966979096479
19624,3.9999999999999503,1124,"[366463.9999999981, 574985.9999999963, 656160.9999999953, 754840.9999999945, 887895.999999993]",0.21892043694072302
19625,3.9999999999999503,1125,"[361496.9999999981, 566994.9999999963, 647014.9999999953, 744329.9999999945, 875764.999999993]",0.21889384222440653
19626,3.9999999999999503,1126,"[356595.9999999981, 559125.9999999963, 638020.9999999953, 734000.9999999945, 863875.999999993]",0.21888806391633447
19627,3.9999999999999503,1127,"[351760.9999999981, 551378.9999999963, 629178.9999999953, 723853.9999999945, 852228.999999993]",0.21890398989577217
19628,3.9999999999999503,1128,"[346991.9999999981, 543753.9999999964, 620488.9999999953, 713888.9999999945, 840823.999999993]",0.21894252609633238
19629,3.9999999999999503,1129,"[342288.9999999981, 536250.9999999964, 611950.9999999953, 704105.9999999945, 829660.999999993]",0.2190045955073932
19630,3.9999999999999503,1130,"[337651.9999999981, 528869.9999999964, 603564.9999999953, 694504.9999999945, 818739.999999993]",0.21909113702397115
19631,3.9999999999999503,1131,"[333080.9999999981, 521610.99999999645, 595330.9999999953, 685085.9999999945, 808060.999999993]",0.2192031041360159
19632,3.9999999999999503,1132,"[328575.9999999981, 514473.99999999645, 587248.9999999953, 675848.9999999945, 797623.9999999929]",0.21934146344823136
19633,3.9999999999999503,1133,"[324136.9999999981, 507458.99999999645, 579318.9999999953, 666793.9999999945, 787428.9999999929]",0.2195071930217664
19634,3.9999999999999503,1134,"[319763.9999999981, 500565.99999999645, 571540.9999999953, 657920.9999999945, 777475.9999999929]",0.2197012805294715
19635,3.9999999999999503,1135,"[315456.9999999981, 493794.99999999645, 563914.9999999953, 649229.9999999945, 767764.9999999929]",0.21992472121690346
19636,3.9999999999999503,1136,"[311215.9999999981, 487145.99999999645, 556440.9999999953, 640720.9999999945, 758295.9999999929]",0.2201785156618798
19637,3.9999999999999503,1137,"[307040.9999999981, 480618.99999999645, 549118.9999999955, 632393.9999999945, 749068.9999999929]",0.22046366732616077
19638,3.9999999999999503,1138,"[302931.9999999981, 474213.99999999645, 541948.9999999955, 624248.9999999945, 740083.9999999929]",0.22078117989377682
19639,3.9999999999999503,1139,"[298888.9999999981, 467930.99999999645, 534930.9999999955, 616285.9999999945, 731340.9999999929]",0.2211320543916337
19640,3.9999999999999503,1140,"[294911.9999999981, 461769.99999999645, 528064.9999999956, 608504.9999999945, 722839.9999999929]",0.22151728608932633
19641,3.9999999999999503,1141,"[291000.9999999981, 455730.99999999645, 521350.9999999956, 600905.9999999945, 714580.9999999929]",0.22193786117658817
19642,3.9999999999999503,1142,"[287155.9999999981, 449813.99999999645, 514788.9999999956, 593488.9999999945, 706563.9999999929]",0.22239475321849644
19643,3.9999999999999503,1143,"[283376.9999999981, 444018.99999999645, 508378.9999999956, 586253.9999999945, 698788.9999999929]",0.222888919390451
19644,3.9999999999999503,1144,"[279663.9999999981, 438345.99999999645, 502120.9999999956, 579200.9999999945, 691255.9999999929]",0.22342129649705128
19645,3.9999999999999503,1145,"[276016.9999999981, 432794.99999999645, 496014.9999999956, 572329.9999999945, 683964.9999999929]",0.2239927967813046
19646,3.9999999999999503,1146,"[272435.9999999981, 427365.99999999645, 490060.9999999956, 565640.9999999945, 676915.9999999929]",0.22460430353310615
19647,3.9999999999999503,1147,"[268920.9999999981, 422058.99999999645, 484258.9999999956, 559133.9999999945, 670108.9999999929]",0.2252566665086276
19648,3.9999999999999503,1148,"[265471.9999999981, 416873.99999999645, 478608.9999999956, 552808.9999999945, 663543.9999999929]",0.22595069717512328
19649,3.9999999999999503,1149,"[262088.99999999808, 411810.99999999645, 473110.9999999956, 546665.9999999945, 657220.9999999929]",0.22668716379868367
19650,3.9999999999999503,1150,"[258771.99999999808, 406869.99999999645, 467764.9999999956, 540704.9999999945, 651139.9999999929]",0.2274667863956242
19651,3.9999999999999503,1151,"[255520.99999999808, 402050.99999999645, 462570.9999999956, 534925.9999999946, 645300.9999999929]",0.22829023157144207
19652,3.9999999999999503,1152,"[252335.99999999802, 397353.99999999645, 457528.9999999956, 529328.9999999946, 639703.9999999929]",0.22915810727458918
19653,3.9999999999999503,1153,"[249216.99999999802, 392778.99999999645, 452638.9999999956, 523913.9999999947, 634348.9999999929]",0.23007095749563375
19654,3.9999999999999503,1154,"[246163.99999999802, 388325.99999999645, 447900.9999999956, 518680.9999999947, 629235.9999999929]",0.23102925694567666
19655,3.9999999999999503,1155,"[243176.99999999802, 383994.99999999645, 443314.9999999956, 513629.9999999947, 624364.9999999929]",0.23203340575109888
19656,3.9999999999999503,1156,"[240255.99999999802, 379785.99999999645, 438880.9999999956, 508760.9999999947, 619735.9999999929]",0.23308372420477017
19657,3.9999999999999503,1157,"[237400.99999999802, 375698.99999999645, 434598.9999999956, 504073.9999999947, 615348.9999999929]",0.23418044761670012
19658,3.9999999999999503,1158,"[234611.99999999802, 371733.99999999645, 430468.9999999956, 499568.9999999947, 611203.9999999929]",0.23532372130967313
19659,3.9999999999999503,1159,"[231888.99999999802, 367890.99999999645, 426490.9999999956, 495245.9999999947, 607300.9999999929]",0.23651359580762582
19660,3.9999999999999503,1160,"[229231.99999999802, 364169.99999999645, 422664.9999999956, 491104.9999999947, 603639.9999999929]",0.23775002226631195
19661,3.9999999999999503,1161,"[226640.99999999802, 360570.99999999645, 418990.9999999956, 487145.9999999947, 600220.9999999929]",0.23903284819709808
19662,3.9999999999999503,1162,"[224115.99999999802, 357093.99999999645, 415468.9999999956, 483368.9999999947, 597043.9999999929]",0.24036181353546135
19663,3.9999999999999503,1163,"[221656.99999999802, 353738.99999999645, 412098.9999999956, 479773.9999999947, 594108.9999999929]",0.24190788880059771
19664,3.9999999999999503,1164,"[219263.99999999802, 350505.99999999645, 408880.9999999956, 476360.9999999947, 591415.9999999929]",0.24355198423790064
