,b,delta,H,MAPE
263,-9.9,1223,"[44122.29999999999, 105267.7, 156757.7, 203503.2, 350293.7]",0.48798273749262455
264,-9.9,1224,"[46016.00000000001, 109958.59999999999, 163412.1, 211911.1, 363318.6]",0.4859806728336302
265,-9.9,1225,"[47975.7, 114771.5, 170218.49999999997, 220501.0, 376585.5]",0.483984920416295
266,-9.9,1226,"[50001.4, 119706.4, 177176.9, 229272.9, 390094.4]",0.48199951979400824
267,-9.9,1227,"[52093.100000000006, 124763.3, 184287.30000000002, 238226.8, 403845.3]",0.4800278863231619
268,-9.9,1228,"[54250.79999999999, 129942.2, 191549.7, 247362.7, 417838.2]",0.478072894631371
269,-9.9,1229,"[56474.5, 135243.09999999998, 198964.1, 256680.6, 432073.1]",0.47613695085412244
270,-9.9,1230,"[58764.200000000004, 140666.0, 206530.49999999997, 266180.50000000006, 446550.0]",0.47422205520165006
271,-9.9,1231,"[61119.9, 146210.9, 214248.9, 275862.4, 461268.9]",0.4723298561936497
272,-9.9,1232,"[63541.6, 151877.8, 222119.30000000002, 285726.30000000005, 476229.8]",0.47046169770806845
273,-9.9,1233,"[66029.3, 157666.7, 230141.7, 295772.19999999995, 491432.7]",0.46861865982682627
274,-9.9,1234,"[68583.0, 163577.59999999998, 238316.1, 306000.1, 506877.6]",0.46680159432188023
275,-9.9,1235,"[71202.70000000001, 169610.5, 246642.49999999997, 316410.00000000006, 522564.5]",0.46501115550595884
276,-9.9,1236,"[73888.4, 175765.4, 255120.9, 327001.89999999997, 538493.4]",0.46324782707057743
277,-9.9,1237,"[76640.09999999999, 182042.3, 263751.3, 337775.80000000005, 554664.3]",0.46151194544700747
278,-9.9,1238,"[79457.8, 188441.2, 272533.69999999995, 348731.69999999995, 571077.2]",0.45980372015151466
279,-9.9,1239,"[82341.5, 194962.09999999998, 281468.10000000003, 359869.6, 587732.1]",0.4581232515125399
280,-9.8,1100,"[314842.4, 459208.0, 498061.99999999994, 558012.0000000001, 594626.0]",0.16154220244689932
281,-9.8,1101,"[308614.8, 448886.80000000005, 486012.8, 544024.7999999999, 577872.8]",0.159518257284566
282,-9.8,1102,"[302453.19999999995, 438687.6, 474115.60000000003, 530219.6, 561361.6]",0.15743998623917005
283,-9.8,1103,"[296357.6, 428610.4, 462370.4, 516596.4, 545092.4]",0.1553052626486688
284,-9.8,1104,"[290328.00000000006, 418655.2, 450777.19999999995, 503155.2, 529065.2]",0.15311185207461664
285,-9.8,1105,"[284364.4, 408822.0, 439335.99999999994, 489896.0, 513280.0]",0.1508574057085963
286,-9.8,1106,"[278466.8, 399110.8, 428046.8, 476818.8, 497736.8]",0.14853945331653992
287,-9.8,1107,"[272635.19999999995, 389521.6, 416909.60000000003, 463923.6, 482435.6]",0.14615539568572652
288,-9.8,1108,"[266869.6, 380054.4, 405924.4, 451210.4, 467376.4]",0.14370249653653347
289,-9.8,1109,"[261170.00000000003, 370709.2, 395091.19999999995, 438679.2, 452559.2]",0.14117787385815345
290,-9.8,1110,"[255536.40000000002, 361486.0, 384409.99999999994, 426330.0, 437984.0]",0.13857849062444927
291,-9.8,1111,"[249968.8, 352384.8, 373880.8, 414162.8, 423650.8]",0.13590114484291488
292,-9.8,1112,"[244467.19999999998, 343405.6, 363503.6, 402177.6, 409559.6]",0.13314245888637005
293,-9.8,1113,"[239031.6, 334548.4, 353278.4, 390374.4, 395710.4]",0.130298868053535
294,-9.8,1114,"[233662.0, 325813.2, 343205.19999999995, 378753.2, 382103.2]",0.12736660830106072
295,-9.8,1115,"[228358.4, 317200.0, 333283.99999999994, 367314.0, 368738.0]",0.12434170308597266
296,-9.8,1116,"[223120.8, 308708.8, 323514.8, 356056.8, 355614.8]",0.12121994925386848
297,-9.8,1117,"[217949.2, 300339.60000000003, 313897.6, 344981.6, 342733.6]",0.11799690190470216
298,-9.8,1118,"[212843.6, 292092.4, 304432.4, 334088.4, 330094.4]",0.11466785816468406
299,-9.8,1119,"[207804.0, 283967.2, 295119.19999999995, 323377.2, 317697.2]",0.1112278397898884
300,-9.8,1120,"[202830.4, 275964.0, 285957.99999999994, 312848.0, 305542.0]",0.10767157452479222
301,-9.8,1121,"[197922.8, 268082.8, 276948.8, 302500.8, 293628.8]",0.10439076264073052
302,-9.8,1122,"[193081.2, 260323.6, 268091.60000000003, 292335.6, 281957.6]",0.10198680403053084
303,-9.8,1123,"[188305.6, 252686.4, 259386.4, 282352.4, 270528.4]",0.09949456584878845
304,-9.8,1124,"[183596.0, 245171.19999999998, 250833.19999999998, 272551.2, 259341.2]",0.0969094657434201
305,-9.8,1125,"[178952.4, 237778.0, 242432.0, 262932.0, 248396.0]",0.09422662501119192
306,-9.8,1126,"[174374.8, 230506.8, 234182.8, 253494.80000000002, 237692.8]",0.09144084682000123
307,-9.8,1127,"[169863.2, 223357.6, 226085.60000000003, 244239.59999999998, 227231.6]",0.08854659281598738
308,-9.8,1128,"[165417.6, 216330.4, 218140.4, 235166.4, 217012.4]",0.08553795803157818
309,-9.8,1129,"[161038.0, 209425.19999999998, 210347.19999999995, 226275.19999999998, 207035.2]",0.08240864401952906
310,-9.8,1130,"[156724.4, 202642.0, 202706.0, 217565.99999999994, 197300.0]",0.07915193015240261
311,-9.8,1131,"[152476.8, 195980.8, 195216.8, 209038.8, 187806.8]",0.07639263386211882
312,-9.8,1132,"[148295.2, 189441.6, 187879.60000000003, 200693.59999999998, 178555.6]",0.07757050328800207
313,-9.8,1133,"[144179.6, 183024.4, 180694.4, 192530.40000000002, 169546.4]",0.0787702454046966
314,-9.8,1134,"[140130.0, 176729.19999999998, 173661.19999999995, 184549.2, 160779.2]",0.07999130943299793
315,-9.8,1135,"[136146.4, 170556.0, 166780.0, 176749.99999999997, 152254.0]",0.08123292805959076
316,-9.8,1136,"[132228.8, 164504.8, 160050.8, 169132.8, 143970.8]",0.08249407706055942
317,-9.8,1137,"[128377.20000000001, 158575.6, 153473.60000000003, 161697.59999999998, 135929.6]",0.08377342783776136
318,-9.8,1138,"[124591.6, 152768.4, 147048.4, 154444.40000000002, 128130.4]",0.08506929160410034
319,-9.8,1139,"[120871.99999999999, 147083.2, 140775.2, 147373.2, 120573.2]",0.0863795537249098
320,-9.8,1140,"[117218.4, 141520.0, 134654.00000000003, 140483.99999999997, 113258.0]",0.08770159645353422
321,-9.8,1141,"[113630.8, 136078.8, 128684.8, 133776.8, 106184.8]",0.08903220798375043
322,-9.8,1142,"[110109.20000000001, 130759.6, 122867.6, 127251.6, 99353.6]",0.09036747537358034
323,-9.8,1143,"[106653.6, 125562.4, 117202.4, 120908.4, 92764.4]",0.09170265846811307
324,-9.8,1144,"[103263.99999999999, 120487.2, 111689.20000000001, 114747.2, 86417.2]",0.0930320414576985
325,-9.8,1145,"[99940.4, 115534.0, 106328.00000000001, 108768.0, 80312.0]",0.09434875814864635
326,-9.8,1146,"[96682.8, 110702.8, 101118.8, 102970.8, 74448.8]",0.09564458639622657
327,-9.8,1147,"[93491.20000000001, 105993.6, 96061.59999999999, 97355.6, 68827.6]",0.1018705320170074
328,-9.8,1148,"[90365.6, 101406.4, 91156.4, 91922.4, 63448.4]",0.11047905175277517
329,-9.8,1149,"[87305.99999999999, 96941.2, 86403.20000000001, 86671.2, 58311.2]",0.11941001768869049
330,-9.8,1150,"[84312.4, 92598.0, 81802.00000000001, 81602.0, 53416.0]",0.12866712857325724
331,-9.8,1151,"[81384.8, 88376.8, 77352.79999999999, 76714.8, 48762.8]",0.1382509554687165
332,-9.8,1152,"[78523.20000000001, 84277.6, 73055.59999999999, 72009.6, 44351.6]",0.14815795689937147
333,-9.8,1153,"[75727.6, 80300.4, 68910.4, 67486.4, 40182.4]",0.1583792533655314
334,-9.8,1154,"[72997.99999999999, 76445.2, 64917.200000000004, 63145.2, 36255.2]",0.1688991104051239
335,-9.8,1155,"[70334.4, 72712.0, 61076.0, 58986.00000000001, 32570.0]",0.18070552329828615
336,-9.8,1156,"[67736.8, 69100.8, 57386.8, 55008.799999999996, 29126.799999999996]",0.19549073142692924
337,-9.8,1157,"[65205.200000000004, 65611.6, 53849.59999999999, 51213.600000000006, 25925.6]",0.21071390375148571
338,-9.8,1158,"[62739.6, 62244.4, 50464.4, 47600.399999999994, 22966.4]",0.22632162565565067
339,-9.8,1159,"[60339.999999999985, 58999.200000000004, 47231.200000000004, 44169.2, 20249.2]",0.2422378920536407
340,-9.8,1160,"[58006.399999999994, 55876.0, 44150.0, 40920.00000000001, 17774.0]",0.2583585571485522
341,-9.8,1161,"[55738.8, 52874.8, 41220.8, 37852.799999999996, 15540.8]",0.2745448461826127
342,-9.8,1162,"[53537.2, 49995.6, 38443.59999999999, 34967.6, 13549.6]",0.2906159577014661
343,-9.8,1163,"[51401.6, 47238.4, 35818.4, 32264.4, 11800.4]",0.30634091255366247
344,-9.8,1164,"[49331.99999999999, 44603.2, 33345.2, 29743.2, 10293.2]",0.3228424163024872
345,-9.8,1165,"[47328.399999999994, 42090.0, 31023.999999999996, 27404.0, 9028.0]",0.33999989800757807
346,-9.8,1166,"[45390.8, 39698.8, 28854.8, 25246.8, 8004.799999999999]",0.35614011250305716
347,-9.8,1167,"[43519.2, 37429.6, 26837.600000000002, 23271.6, 7223.6]",0.3707819406197209
348,-9.8,1168,"[41713.6, 35282.4, 24972.4, 21478.4, 6684.4]",0.3833595632715291
349,-9.8,1169,"[39973.99999999999, 33257.2, 23259.199999999997, 19867.2, 6387.2]",0.3932269228513142
350,-9.8,1170,"[38300.4, 31354.0, 21697.999999999996, 18438.0, 6332.0]",0.3996720701604515
351,-9.8,1171,"[36692.8, 29572.8, 20288.8, 17190.800000000003, 6518.8]",0.401944424290793
352,-9.8,1172,"[35151.2, 27913.6, 19031.600000000002, 16125.599999999999, 6947.6]",0.3992971352938491
353,-9.8,1173,"[33675.6, 26376.399999999998, 17926.4, 15242.400000000001, 7618.4]",0.3910447524375441
354,-9.8,1174,"[32265.999999999996, 24961.2, 16973.199999999997, 14541.2, 8531.2]",0.37663313896587736
355,-9.8,1175,"[30922.4, 23668.0, 16172.0, 14021.999999999998, 9686.0]",0.355714382494411
356,-9.8,1176,"[29644.8, 22496.8, 15522.800000000001, 13684.800000000001, 11082.8]",0.32821533667993763
357,-9.8,1177,"[28433.199999999997, 21447.6, 15025.600000000002, 13529.599999999999, 12721.6]",0.29438598646739267
358,-9.8,1178,"[27287.600000000002, 20520.4, 14680.4, 13556.4, 14602.4]",0.2548147102171937
359,-9.8,1179,"[26208.0, 19715.2, 14487.2, 13765.199999999999, 16725.2]",0.21040254871244257
360,-9.8,1180,"[25194.4, 19032.0, 14446.0, 14155.999999999998, 19090.0]",0.1776654075788961
361,-9.8,1181,"[24246.8, 18470.8, 14556.8, 14728.8, 21696.8]",0.18065314834578441
362,-9.8,1182,"[23365.199999999997, 18031.6, 14819.600000000002, 15483.6, 24545.6]",0.1955946038052648
363,-9.8,1183,"[22549.6, 17714.4, 15234.4, 16420.4, 27636.4]",0.20820449358747709
364,-9.8,1184,"[21800.0, 17519.2, 15801.2, 17539.2, 30969.200000000004]",0.2184273097826087
365,-9.8,1185,"[21116.4, 17446.0, 16520.0, 18840.0, 34544.0]",0.2369530103331538
366,-9.8,1186,"[20498.8, 17494.8, 17390.8, 20322.799999999996, 38360.8]",0.272595294035137
367,-9.8,1187,"[19947.199999999997, 17665.6, 18413.600000000002, 21987.6, 42419.6]",0.30444792815294075
368,-9.8,1188,"[19461.6, 17958.4, 19588.4, 23834.4, 46720.4]",0.33250592647409283
369,-9.8,1189,"[19042.000000000004, 18373.2, 20915.2, 25863.2, 51263.2]",0.356893710762398
370,-9.8,1190,"[18688.4, 18910.0, 22393.999999999996, 28074.0, 56048.0]",0.3778265044992034
371,-9.8,1191,"[18400.8, 19568.800000000003, 24024.8, 30466.799999999996, 61074.8]",0.3955762817840767
372,-9.8,1192,"[18179.199999999997, 20349.6, 25807.600000000002, 33041.600000000006, 66343.6]",0.414075601508903
373,-9.8,1193,"[18023.6, 21252.4, 27742.4, 35798.399999999994, 71854.4]",0.4326336568363874
374,-9.8,1194,"[17934.0, 22277.2, 29829.2, 38737.2, 77607.2]",0.4484322755932887
375,-9.8,1195,"[17910.4, 23424.0, 32067.999999999996, 41858.00000000001, 83602.0]",0.461776987504928
376,-9.8,1196,"[17952.8, 24692.800000000003, 34458.8, 45160.8, 89838.8]",0.47295666276920756
377,-9.8,1197,"[18061.199999999997, 26083.6, 37001.59999999999, 48645.600000000006, 96317.6]",0.48223834812851835
378,-9.8,1198,"[18235.600000000002, 27596.4, 39696.4, 52312.399999999994, 103038.4]",0.48986479529988464
379,-9.8,1199,"[18475.999999999996, 29231.2, 42543.2, 56161.2, 110001.2]",0.49605386314567756
380,-9.8,1200,"[18782.4, 30988.0, 45542.0, 60192.00000000001, 117206.0]",0.5009991551477319
381,-9.8,1201,"[19154.8, 32866.8, 48692.8, 64404.8, 124652.8]",0.504871416147868
382,-9.8,1202,"[19593.199999999997, 34867.6, 51995.59999999999, 68799.6, 132341.6]",0.5078203471028384
383,-9.8,1203,"[20097.600000000006, 36990.4, 55450.4, 73376.4, 140272.4]",0.5099766023927363
384,-9.8,1204,"[20667.999999999996, 39235.2, 59057.2, 78135.2, 148445.2]",0.5114538138477425
385,-9.8,1205,"[21304.4, 41602.0, 62816.0, 83076.0, 156860.0]",0.5123505435674389
386,-9.8,1206,"[22006.8, 44090.8, 66726.8, 88198.80000000002, 165516.8]",0.5127521084493196
387,-9.8,1207,"[22775.199999999997, 46701.6, 70789.59999999999, 93503.6, 174415.6]",0.5127322472914283
388,-9.8,1208,"[23609.600000000006, 49434.4, 75004.4, 98990.4, 183556.4]",0.5123546198378431
389,-9.8,1209,"[24509.999999999996, 52289.200000000004, 79371.2, 104659.2, 192939.2]",0.5116741389006914
390,-9.8,1210,"[25476.4, 55266.0, 83890.00000000001, 110510.0, 202564.0]",0.5107381437636171
391,-9.8,1211,"[26508.8, 58364.8, 88560.8, 116542.8, 212430.8]",0.5095874269518001
392,-9.8,1212,"[27607.2, 61585.6, 93383.59999999999, 122757.59999999999, 222539.6]",0.5082571282216046
393,-9.8,1213,"[28771.600000000002, 64928.4, 98358.4, 129154.4, 232890.4]",0.5067775100378414
394,-9.8,1214,"[30002.0, 68393.20000000001, 103485.2, 135733.2, 243483.2]",0.505174628392378
395,-9.8,1215,"[31298.399999999998, 71980.0, 108764.00000000001, 142493.99999999997, 254318.0]",0.503470911929026
396,-9.8,1216,"[32660.8, 75688.8, 114194.8, 149436.80000000002, 265394.8]",0.5016856612109649
397,-9.8,1217,"[34089.200000000004, 79519.6, 119777.59999999999, 156561.59999999998, 276713.6]",0.49983547874963835
398,-9.8,1218,"[35583.6, 83472.4, 125512.4, 163868.40000000002, 288274.4]",0.49793463920201086
399,-9.8,1219,"[37144.0, 87547.20000000001, 131399.2, 171357.2, 300077.2]",0.49599540799159014
400,-9.8,1220,"[38770.399999999994, 91744.0, 137438.0, 179027.99999999997, 312122.0]",0.49402831554741483
401,-9.8,1221,"[40462.8, 96062.79999999999, 143628.8, 186880.80000000002, 324408.8]",0.4920423933973851
402,-9.8,1222,"[42221.200000000004, 100503.6, 149971.60000000003, 194915.59999999998, 336937.6]",0.4900453775006378
403,-9.8,1223,"[44045.6, 105066.4, 156466.4, 203132.40000000002, 349708.4]",0.48804388345461047
404,-9.8,1224,"[45936.0, 109751.2, 163113.19999999998, 211531.2, 362721.2]",0.48604355755897083
405,-9.8,1225,"[47892.399999999994, 114558.0, 169912.0, 220111.99999999997, 375976.0]",0.484049207152046
406,-9.8,1226,"[49914.8, 119486.8, 176862.8, 228874.8, 389472.8]",0.48206491314642574
407,-9.8,1227,"[52003.200000000004, 124537.6, 183965.60000000003, 237819.59999999998, 403211.6]",0.4800941272699097
408,-9.8,1228,"[54157.6, 129710.4, 191220.4, 246946.40000000002, 417192.4]",0.47813975615726767
409,-9.8,1229,"[56378.00000000001, 135005.2, 198627.2, 256255.19999999998, 431415.2]",0.47620423412943796
410,-9.8,1230,"[58664.399999999994, 140422.0, 206186.0, 265746.0, 445880.0]",0.4742895862327316
411,-9.8,1231,"[61016.8, 145960.80000000002, 213896.8, 275418.79999999993, 460586.8]",0.47239748288500094
412,-9.8,1232,"[63435.200000000004, 151621.6, 221759.60000000003, 285273.6, 475535.6]",0.4705292872831041
413,-9.8,1233,"[65919.59999999998, 157404.4, 229774.4, 295310.4, 490726.4]",0.4686860965615375
414,-9.8,1234,"[68470.00000000001, 163309.19999999998, 237941.2, 305529.2, 506159.2]",0.46686877755170714
415,-9.8,1235,"[71086.4, 169336.0, 246260.0, 315930.0, 521834.0]",0.46507799787141246
416,-9.8,1236,"[73768.8, 175484.80000000002, 254730.8, 326512.8, 537750.8]",0.4633142529716835
417,-9.8,1237,"[76517.20000000001, 181755.6, 263353.6, 337277.6, 553909.6]",0.4615778896805637
418,-9.8,1238,"[79331.59999999998, 188148.4, 272128.4, 348224.4, 570310.4]",0.4598691267085428
419,-9.8,1239,"[82212.00000000001, 194663.19999999998, 281055.2, 359353.2, 586953.2]",0.45818807251624205
420,-9.700000000000001,1100,"[315171.6, 459757.0, 498705.50000000006, 558760.4999999999, 595529.0]",0.16165322500263185
421,-9.700000000000001,1101,"[308940.7, 449429.69999999995, 486648.7, 544764.2000000001, 578763.7]",0.1596323822157635
422,-9.700000000000001,1102,"[302775.80000000005, 439224.4, 474743.89999999997, 530949.9, 562240.4]",0.15755734015649966
423,-9.700000000000001,1103,"[296676.9, 429141.1, 462991.1, 517317.6, 545959.1]",0.15542597888588433
424,-9.700000000000001,1104,"[290643.99999999994, 419179.8, 451390.30000000005, 503867.3, 529919.8]",0.15323607112378804
425,-9.700000000000001,1105,"[284677.1, 409340.5, 439941.50000000006, 490599.0, 514122.5]",0.1509852756881977
426,-9.700000000000001,1106,"[278776.2, 399623.2, 428644.7, 477512.7, 498567.2]",0.14867113047519018
427,-9.700000000000001,1107,"[272941.30000000005, 390027.9, 417499.89999999997, 464608.4, 483253.9]",0.14629104494462788
428,-9.700000000000001,1108,"[267172.4, 380554.6, 406507.1, 451886.1, 468182.6]",0.14384229207394114
429,-9.700000000000001,1109,"[261469.49999999997, 371203.3, 395666.30000000005, 439345.8, 453353.3]",0.14132199973951587
430,-9.700000000000001,1110,"[255832.59999999998, 361974.0, 384977.50000000006, 426987.5, 438766.0]",0.13872714148219445
431,-9.700000000000001,1111,"[250261.7, 352866.7, 374440.7, 414811.2, 424420.7]",0.13605452661023415
432,-9.700000000000001,1112,"[244756.80000000002, 343881.4, 364055.9, 402816.9, 410317.4]",0.13330078958974725
433,-9.700000000000001,1113,"[239317.9, 335018.1, 353823.1, 391004.6, 396456.1]",0.1304623786692133
434,-9.700000000000001,1114,"[233945.0, 326276.8, 343742.30000000005, 379374.3, 382836.8]",0.1275355436811207
435,-9.700000000000001,1115,"[228638.1, 317657.5, 333813.50000000006, 367926.0, 369459.5]",0.12451632296021267
436,-9.700000000000001,1116,"[223397.2, 309160.2, 324036.7, 356659.7, 356324.2]",0.12140052931424883
437,-9.700000000000001,1117,"[218222.3, 300784.89999999997, 314411.9, 345575.4, 343430.9]",0.11818373497972394
438,-9.700000000000001,1118,"[213113.4, 292531.6, 304939.1, 334673.1, 330779.6]",0.11486125549173298
439,-9.700000000000001,1119,"[208070.5, 284400.3, 295618.30000000005, 323952.8, 318370.3]",0.11142813239428462
440,-9.700000000000001,1120,"[203093.6, 276391.0, 286449.50000000006, 313414.5, 306203.0]",0.10787911471503482
441,-9.700000000000001,1121,"[198182.7, 268503.7, 277432.7, 303058.2, 294277.7]",0.10452575747975149
442,-9.700000000000001,1122,"[193337.8, 260738.4, 268567.89999999997, 292883.9, 282594.4]",0.10212701051919301
443,-9.700000000000001,1123,"[188558.9, 253095.1, 259855.1, 282891.6, 271153.1]",0.0996402702934754
444,-9.700000000000001,1124,"[183846.0, 245573.80000000002, 251294.30000000002, 273081.3, 259953.8]",0.09706097437592538
445,-9.700000000000001,1125,"[179199.1, 238174.5, 242885.5, 263453.0, 248996.5]",0.09438426562233779
446,-9.700000000000001,1126,"[174618.2, 230897.2, 234628.69999999998, 254006.69999999998, 238281.2]",0.09160497054127753
447,-9.700000000000001,1127,"[170103.3, 223741.9, 226523.89999999997, 244742.40000000002, 227807.9]",0.08871757606279115
448,-9.700000000000001,1128,"[165654.4, 216708.6, 218571.1, 235660.1, 217576.6]",0.08571620462262852
449,-9.700000000000001,1129,"[161271.5, 209797.30000000002, 210770.30000000005, 226759.80000000002, 207587.3]",0.08259458748800161
450,-9.700000000000001,1130,"[156954.6, 203008.0, 203121.5, 218041.50000000006, 197840.0]",0.07934603626521705
451,-9.700000000000001,1131,"[152703.7, 196340.7, 195624.7, 209505.2, 188334.7]",0.07631799802442207
452,-9.700000000000001,1132,"[148518.8, 189795.4, 188279.89999999997, 201150.90000000002, 179071.4]",0.07749387858446324
453,-9.700000000000001,1133,"[144399.9, 183372.1, 181087.1, 192978.59999999998, 170050.1]",0.0786915931155362
454,-9.700000000000001,1134,"[140347.0, 177070.80000000002, 174046.30000000005, 184988.3, 161270.8]",0.07991059576719375
455,-9.700000000000001,1135,"[136360.1, 170891.5, 167157.5, 177180.00000000003, 152733.5]",0.08115012558393864
456,-9.700000000000001,1136,"[132439.2, 164834.2, 160420.7, 169553.7, 144438.2]",0.0824091664226123
457,-9.700000000000001,1137,"[128584.29999999999, 158898.9, 153835.89999999997, 162109.40000000002, 136384.9]",0.08368639984082474
458,-9.700000000000001,1138,"[124795.4, 153085.6, 147403.1, 154847.09999999998, 128573.6]",0.0849801497040799
459,-9.700000000000001,1139,"[121072.50000000001, 147394.3, 141122.3, 147766.8, 121004.3]",0.08628831703275042
460,-9.700000000000001,1140,"[117415.6, 141825.0, 134993.49999999997, 140868.50000000003, 113677.0]",0.08760830334369328
461,-9.700000000000001,1141,"[113824.7, 136377.7, 129016.7, 134152.2, 106591.7]",0.0889369204291224
462,-9.700000000000001,1142,"[110299.79999999999, 131052.4, 123191.9, 127617.9, 99748.4]",0.09027028415111475
463,-9.700000000000001,1143,"[106840.9, 125849.1, 117519.1, 121265.6, 93147.1]",0.09160368940767083
464,-9.700000000000001,1144,"[103448.00000000001, 120767.8, 111998.29999999999, 115095.3, 86787.8]",0.09293146294015282
465,-9.700000000000001,1145,"[100121.1, 115808.5, 106629.49999999999, 109107.0, 80670.5]",0.09424679009854067
466,-9.700000000000001,1146,"[96860.2, 110971.2, 101412.7, 103300.7, 74795.2]",0.0955415110600402
467,-9.700000000000001,1147,"[93665.29999999999, 106255.9, 96347.90000000001, 97676.4, 69161.9]",0.10131377732249572
468,-9.700000000000001,1148,"[90536.4, 101662.6, 91435.1, 92234.1, 63770.6]",0.1098954869315449
469,-9.700000000000001,1149,"[87473.50000000001, 97191.3, 86674.29999999999, 86973.8, 58621.3]",0.1187983139785607
470,-9.700000000000001,1150,"[84476.6, 92842.0, 82065.49999999999, 81895.5, 53714.0]",0.12802597307905744
471,-9.700000000000001,1151,"[81545.7, 88614.7, 77608.70000000001, 76999.2, 49048.7]",0.1375790828132483
472,-9.700000000000001,1152,"[78680.79999999999, 84509.4, 73303.90000000001, 72284.9, 44625.4]",0.14745419128907272
473,-9.700000000000001,1153,"[75881.9, 80526.1, 69151.1, 67752.6, 40444.1]",0.15764256381462133
474,-9.700000000000001,1154,"[73149.00000000001, 76664.8, 65150.29999999999, 63402.3, 36504.8]",0.16812868245809712
