,b,delta,H,MAPE
249,-18.5,1169,"[-682531.0, -1297104.0, -1630716.5, -1958636.5, -2616344.0]",0.3178484880026858
250,-18.5,1170,"[-684528.0, -1299605.0, -1633022.5, -1960957.5, -2617585.0]",0.3173038586829334
251,-18.5,1171,"[-686459.0, -1301984.0, -1635176.5, -1963096.5, -2618584.0]",0.31676123968654407
252,-18.5,1172,"[-688324.0, -1304241.0, -1637178.5, -1965053.5, -2619341.0]",0.316220472555976
253,-18.5,1173,"[-690123.0, -1306376.0, -1639028.5, -1966828.5, -2619856.0]",0.3156814005768764
254,-18.5,1174,"[-691856.0, -1308389.0, -1640726.5, -1968421.5, -2620129.0]",0.3151438686232323
255,-18.5,1175,"[-693523.0, -1310280.0, -1642272.5, -1969832.5, -2620160.0]",0.3146077230056867
256,-18.5,1176,"[-695124.0, -1312049.0, -1643666.5, -1971061.5, -2619949.0]",0.3140728113227006
257,-18.5,1177,"[-696659.0, -1313696.0, -1644908.5, -1972108.5, -2619496.0]",0.31353898231425553
258,-18.5,1178,"[-698128.0, -1315221.0, -1645998.5, -1972973.5, -2618801.0]",0.31300608571779687
259,-18.5,1179,"[-699531.0, -1316624.0, -1646936.5, -1973656.5, -2617864.0]",0.3124739721261278
260,-18.0,1115,"[-456887.0, -944585.0, -1235455.0, -1509240.0, -2118895.0]",0.3582120017327841
261,-18.0,1116,"[-462448.0, -953674.0, -1245969.0, -1521389.0, -2133204.0]",0.3571238960188605
262,-18.0,1117,"[-467943.0, -962641.0, -1256331.0, -1533356.0, -2147271.0]",0.3560589627834414
263,-18.0,1118,"[-473372.0, -971486.0, -1266541.0, -1545141.0, -2161096.0]",0.35501627078880754
264,-18.0,1119,"[-478735.0, -980209.0, -1276599.0, -1556744.0, -2174679.0]",0.353994933636577
265,-18.0,1120,"[-484032.0, -988810.0, -1286505.0, -1568165.0, -2188020.0]",0.35299410700461603
266,-18.0,1121,"[-489263.0, -997289.0, -1296259.0, -1579404.0, -2201119.0]",0.35201298608298764
267,-18.0,1122,"[-494428.0, -1005646.0, -1305861.0, -1590461.0, -2213976.0]",0.3510508031923165
268,-18.0,1123,"[-499527.0, -1013881.0, -1315311.0, -1601336.0, -2226591.0]",0.35010682556951356
269,-18.0,1124,"[-504560.0, -1021994.0, -1324609.0, -1612029.0, -2238964.0]",0.3491803533072044
270,-18.0,1125,"[-509527.0, -1029985.0, -1333755.0, -1622540.0, -2251095.0]",0.34827071743446103
271,-18.0,1126,"[-514428.0, -1037854.0, -1342749.0, -1632869.0, -2262984.0]",0.3473772781275604
272,-18.0,1127,"[-519263.0, -1045601.0, -1351591.0, -1643016.0, -2274631.0]",0.3464994230405106
273,-18.0,1128,"[-524032.0, -1053226.0, -1360281.0, -1652981.0, -2286036.0]",0.3456365657459926
274,-18.0,1129,"[-528735.0, -1060729.0, -1368819.0, -1662764.0, -2297199.0]",0.3447881442781885
275,-18.0,1130,"[-533372.0, -1068110.0, -1377205.0, -1672365.0, -2308120.0]",0.34395361976970823
276,-18.0,1131,"[-537943.0, -1075369.0, -1385439.0, -1681784.0, -2318799.0]",0.3431324751754953
277,-18.0,1132,"[-542448.0, -1082506.0, -1393521.0, -1691021.0, -2329236.0]",0.3423242140771946
278,-18.0,1133,"[-546887.0, -1089521.0, -1401451.0, -1700076.0, -2339431.0]",0.3415283595620179
279,-18.0,1134,"[-551260.0, -1096414.0, -1409229.0, -1708949.0, -2349384.0]",0.3407444531706327
280,-18.0,1135,"[-555567.0, -1103185.0, -1416855.0, -1717640.0, -2359095.0]",0.33997205390905527
281,-18.0,1136,"[-559808.0, -1109834.0, -1424329.0, -1726149.0, -2368564.0]",0.33921073731993223
282,-18.0,1137,"[-563983.0, -1116361.0, -1431651.0, -1734476.0, -2377791.0]",0.33846009460897186
283,-18.0,1138,"[-568092.0, -1122766.0, -1438821.0, -1742621.0, -2386776.0]",0.3377197318226176
284,-18.0,1139,"[-572135.0, -1129049.0, -1445839.0, -1750584.0, -2395519.0]",0.33698926907337123
285,-18.0,1140,"[-576112.0, -1135210.0, -1452705.0, -1758365.0, -2404020.0]",0.3362683398094456
286,-18.0,1141,"[-580023.0, -1141249.0, -1459419.0, -1765964.0, -2412279.0]",0.3355565901256894
287,-18.0,1142,"[-583868.0, -1147166.0, -1465981.0, -1773381.0, -2420296.0]",0.33485367811295613
288,-18.0,1143,"[-587647.0, -1152961.0, -1472391.0, -1780616.0, -2428071.0]",0.33415927324330347
289,-18.0,1144,"[-591360.0, -1158634.0, -1478649.0, -1787669.0, -2435604.0]",0.33347305578860525
290,-18.0,1145,"[-595007.0, -1164185.0, -1484755.0, -1794540.0, -2442895.0]",0.33279471627033613
291,-18.0,1146,"[-598588.0, -1169614.0, -1490709.0, -1801229.0, -2449944.0]",0.3321239549384534
292,-18.0,1147,"[-602103.0, -1174921.0, -1496511.0, -1807736.0, -2456751.0]",0.3314604812774492
293,-18.0,1148,"[-605552.0, -1180106.0, -1502161.0, -1814061.0, -2463316.0]",0.3308040135377854
294,-18.0,1149,"[-608935.0, -1185169.0, -1507659.0, -1820204.0, -2469639.0]",0.3301542782910493
295,-18.0,1150,"[-612252.0, -1190110.0, -1513005.0, -1826165.0, -2475720.0]",0.32951101000728344
296,-18.0,1151,"[-615503.0, -1194929.0, -1518199.0, -1831944.0, -2481559.0]",0.3288739506530506
297,-18.0,1152,"[-618688.0, -1199626.0, -1523241.0, -1837541.0, -2487156.0]",0.3282428493088931
298,-18.0,1153,"[-621807.0, -1204201.0, -1528131.0, -1842956.0, -2492511.0]",0.3276174618049351
299,-18.0,1154,"[-624860.0, -1208654.0, -1532869.0, -1848189.0, -2497624.0]",0.32699755037346045
300,-18.0,1155,"[-627847.0, -1212985.0, -1537455.0, -1853240.0, -2502495.0]",0.32638288331737353
301,-18.0,1156,"[-630768.0, -1217194.0, -1541889.0, -1858109.0, -2507124.0]",0.3257732346935249
302,-18.0,1157,"[-633623.0, -1221281.0, -1546171.0, -1862796.0, -2511511.0]",0.3251683840099432
303,-18.0,1158,"[-636412.0, -1225246.0, -1550301.0, -1867301.0, -2515656.0]",0.3245681159360793
304,-18.0,1159,"[-639135.0, -1229089.0, -1554279.0, -1871624.0, -2519559.0]",0.3239722200252224
305,-18.0,1160,"[-641792.0, -1232810.0, -1558105.0, -1875765.0, -2523220.0]",0.3233804904482965
306,-18.0,1161,"[-644383.0, -1236409.0, -1561779.0, -1879724.0, -2526639.0]",0.3227927257382977
307,-18.0,1162,"[-646908.0, -1239886.0, -1565301.0, -1883501.0, -2529816.0]",0.32220872854467125
308,-18.0,1163,"[-649367.0, -1243241.0, -1568671.0, -1887096.0, -2532751.0]",0.3216283053969699
309,-18.0,1164,"[-651760.0, -1246474.0, -1571889.0, -1890509.0, -2535444.0]",0.32105126647717175
310,-18.0,1165,"[-654087.0, -1249585.0, -1574955.0, -1893740.0, -2537895.0]",0.32047742540006896
311,-18.0,1166,"[-656348.0, -1252574.0, -1577869.0, -1896789.0, -2540104.0]",0.3199065990011717
312,-18.0,1167,"[-658543.0, -1255441.0, -1580631.0, -1899656.0, -2542071.0]",0.3193386071315979
313,-18.0,1168,"[-660672.0, -1258186.0, -1583241.0, -1902341.0, -2543796.0]",0.31877327245944886
314,-18.0,1169,"[-662735.0, -1260809.0, -1585699.0, -1904844.0, -2545279.0]",0.31821042027719293
315,-18.0,1170,"[-664732.0, -1263310.0, -1588005.0, -1907165.0, -2546520.0]",0.3176498783146033
316,-18.0,1171,"[-666663.0, -1265689.0, -1590159.0, -1909304.0, -2547519.0]",0.31709147655681535
317,-18.0,1172,"[-668528.0, -1267946.0, -1592161.0, -1911261.0, -2548276.0]",0.31653504706708874
318,-18.0,1173,"[-670327.0, -1270081.0, -1594011.0, -1913036.0, -2548791.0]",0.3159804238138747
319,-18.0,1174,"[-672060.0, -1272094.0, -1595709.0, -1914629.0, -2549064.0]",0.31542744250180793
320,-18.0,1175,"[-673727.0, -1273985.0, -1597255.0, -1916040.0, -2549095.0]",0.314875940406252
321,-18.0,1176,"[-675328.0, -1275754.0, -1598649.0, -1917269.0, -2548884.0]",0.314325756211043
322,-18.0,1177,"[-676863.0, -1277401.0, -1599891.0, -1918316.0, -2548431.0]",0.3137767298490868
323,-18.0,1178,"[-678332.0, -1278926.0, -1600981.0, -1919181.0, -2547736.0]",0.3132287023454747
324,-18.0,1179,"[-679735.0, -1280329.0, -1601919.0, -1919864.0, -2546799.0]",0.3126815156627905
325,-17.5,1115,"[-437091.0, -908290.0, -1190437.5, -1455447.5, -2047830.0]",0.3601993079758957
326,-17.5,1116,"[-442652.0, -917379.0, -1200951.5, -1467596.5, -2062139.0]",0.3590539900221944
327,-17.5,1117,"[-448147.0, -926346.0, -1211313.5, -1479563.5, -2076206.0]",0.3579338918870335
328,-17.5,1118,"[-453576.0, -935191.0, -1221523.5, -1491348.5, -2090031.0]",0.3568379774761897
329,-17.5,1119,"[-458939.0, -943914.0, -1231581.5, -1502951.5, -2103614.0]",0.3557652619772472
330,-17.5,1120,"[-464236.0, -952515.0, -1241487.5, -1514372.5, -2116955.0]",0.35471480862113547
331,-17.5,1121,"[-469467.0, -960994.0, -1251241.5, -1525611.5, -2130054.0]",0.3536857256829649
332,-17.5,1122,"[-474632.0, -969351.0, -1260843.5, -1536668.5, -2142911.0]",0.3526771637016819
333,-17.5,1123,"[-479731.0, -977586.0, -1270293.5, -1547543.5, -2155526.0]",0.35168831290003544
334,-17.5,1124,"[-484764.0, -985699.0, -1279591.5, -1558236.5, -2167899.0]",0.3507184007881177
335,-17.5,1125,"[-489731.0, -993690.0, -1288737.5, -1568747.5, -2180030.0]",0.3497666899353099
336,-17.5,1126,"[-494632.0, -1001559.0, -1297731.5, -1579076.5, -2191919.0]",0.34883247589688093
337,-17.5,1127,"[-499467.0, -1009306.0, -1306573.5, -1589223.5, -2203566.0]",0.3479150852827484
338,-17.5,1128,"[-504236.0, -1016931.0, -1315263.5, -1599188.5, -2214971.0]",0.3470138739570474
339,-17.5,1129,"[-508939.0, -1024434.0, -1323801.5, -1608971.5, -2226134.0]",0.3461282253581739
340,-17.5,1130,"[-513576.0, -1031815.0, -1332187.5, -1618572.5, -2237055.0]",0.3452575489298857
341,-17.5,1131,"[-518147.0, -1039074.0, -1340421.5, -1627991.5, -2247734.0]",0.344401278654873
342,-17.5,1132,"[-522652.0, -1046211.0, -1348503.5, -1637228.5, -2258171.0]",0.34355887168295524
343,-17.5,1133,"[-527091.0, -1053226.0, -1356433.5, -1646283.5, -2268366.0]",0.34272980704673495
344,-17.5,1134,"[-531464.0, -1060119.0, -1364211.5, -1655156.5, -2278319.0]",0.3419135844581501
345,-17.5,1135,"[-535771.0, -1066890.0, -1371837.5, -1663847.5, -2288030.0]",0.341109723179914
346,-17.5,1136,"[-540012.0, -1073539.0, -1379311.5, -1672356.5, -2297499.0]",0.34031776096633526
347,-17.5,1137,"[-544187.0, -1080066.0, -1386633.5, -1680683.5, -2306726.0]",0.3395372530684612
348,-17.5,1138,"[-548296.0, -1086471.0, -1393803.5, -1688828.5, -2315711.0]",0.33876777129889907
349,-17.5,1139,"[-552339.0, -1092754.0, -1400821.5, -1696791.5, -2324454.0]",0.3380089031520441
350,-17.5,1140,"[-556316.0, -1098915.0, -1407687.5, -1704572.5, -2332955.0]",0.33726025097578377
351,-17.5,1141,"[-560227.0, -1104954.0, -1414401.5, -1712171.5, -2341214.0]",0.3365214311910554
352,-17.5,1142,"[-564072.0, -1110871.0, -1420963.5, -1719588.5, -2349231.0]",0.3357920735559182
353,-17.5,1143,"[-567851.0, -1116666.0, -1427373.5, -1726823.5, -2357006.0]",0.33507182047105777
354,-17.5,1144,"[-571564.0, -1122339.0, -1433631.5, -1733876.5, -2364539.0]",0.33436032632387436
355,-17.5,1145,"[-575211.0, -1127890.0, -1439737.5, -1740747.5, -2371830.0]",0.33365725686852415
356,-17.5,1146,"[-578792.0, -1133319.0, -1445691.5, -1747436.5, -2378879.0]",0.33296228863947563
357,-17.5,1147,"[-582307.0, -1138626.0, -1451493.5, -1753943.5, -2385686.0]",0.3322751083963252
358,-17.5,1148,"[-585756.0, -1143811.0, -1457143.5, -1760268.5, -2392251.0]",0.3315954125977793
359,-17.5,1149,"[-589139.0, -1148874.0, -1462641.5, -1766411.5, -2398574.0]",0.33092290690286247
360,-17.5,1150,"[-592456.0, -1153815.0, -1467987.5, -1772372.5, -2404655.0]",0.330257305697547
361,-17.5,1151,"[-595707.0, -1158634.0, -1473181.5, -1778151.5, -2410494.0]",0.32959833164512997
362,-17.5,1152,"[-598892.0, -1163331.0, -1478223.5, -1783748.5, -2416091.0]",0.3289457152587952
363,-17.5,1153,"[-602011.0, -1167906.0, -1483113.5, -1789163.5, -2421446.0]",0.3282991944949113
364,-17.5,1154,"[-605064.0, -1172359.0, -1487851.5, -1794396.5, -2426559.0]",0.3276585143657088
365,-17.5,1155,"[-608051.0, -1176690.0, -1492437.5, -1799447.5, -2431430.0]",0.32702342657007355
366,-17.5,1156,"[-610972.0, -1180899.0, -1496871.5, -1804316.5, -2436059.0]",0.32639368914127787
367,-17.5,1157,"[-613827.0, -1184986.0, -1501153.5, -1809003.5, -2440446.0]",0.3257690661105442
368,-17.5,1158,"[-616616.0, -1188951.0, -1505283.5, -1813508.5, -2444591.0]",0.3251493271854088
369,-17.5,1159,"[-619339.0, -1192794.0, -1509261.5, -1817831.5, -2448494.0]",0.32453424744191933
370,-17.5,1160,"[-621996.0, -1196515.0, -1513087.5, -1821972.5, -2452155.0]",0.3239236070297563
371,-17.5,1161,"[-624587.0, -1200114.0, -1516761.5, -1825931.5, -2455574.0]",0.32331719088942784
372,-17.5,1162,"[-627112.0, -1203591.0, -1520283.5, -1829708.5, -2458751.0]",0.3227147884807354
373,-17.5,1163,"[-629571.0, -1206946.0, -1523653.5, -1833303.5, -2461686.0]",0.32211619352175525
374,-17.5,1164,"[-631964.0, -1210179.0, -1526871.5, -1836716.5, -2464379.0]",0.3215212037376257
375,-17.5,1165,"[-634291.0, -1213290.0, -1529937.5, -1839947.5, -2466830.0]",0.3209296206184665
376,-17.5,1166,"[-636552.0, -1216279.0, -1532851.5, -1842996.5, -2469039.0]",0.32034124918579765
377,-17.5,1167,"[-638747.0, -1219146.0, -1535613.5, -1845863.5, -2471006.0]",0.3197558977668534
378,-17.5,1168,"[-640876.0, -1221891.0, -1538223.5, -1848548.5, -2472731.0]",0.31917337777622384
379,-17.5,1169,"[-642939.0, -1224514.0, -1540681.5, -1851051.5, -2474214.0]",0.3185935035042801
380,-17.5,1170,"[-644936.0, -1227015.0, -1542987.5, -1853372.5, -2475455.0]",0.31801609191186825
381,-17.5,1171,"[-646867.0, -1229394.0, -1545141.5, -1855511.5, -2476454.0]",0.31744096243077846
382,-17.5,1172,"[-648732.0, -1231651.0, -1547143.5, -1857468.5, -2477211.0]",0.31686793676952146
383,-17.5,1173,"[-650531.0, -1233786.0, -1548993.5, -1859243.5, -2477726.0]",0.3162968387239585
384,-17.5,1174,"[-652264.0, -1235799.0, -1550691.5, -1860836.5, -2477999.0]",0.315727493992355
385,-17.5,1175,"[-653931.0, -1237690.0, -1552237.5, -1862247.5, -2478030.0]",0.31515972999444
386,-17.5,1176,"[-655532.0, -1239459.0, -1553631.5, -1863476.5, -2477819.0]",0.3145933756940702
387,-17.5,1177,"[-657067.0, -1241106.0, -1554873.5, -1864523.5, -2477366.0]",0.3140282614251098
388,-17.5,1178,"[-658536.0, -1242631.0, -1555963.5, -1865388.5, -2476671.0]",0.3134642187201492
389,-17.5,1179,"[-659939.0, -1244034.0, -1556901.5, -1866071.5, -2475734.0]",0.3129010801416949
390,-17.0,1115,"[-417295.0, -871995.0, -1145420.0, -1401655.0, -1976765.0]",0.3623411139953863
391,-17.0,1116,"[-422856.0, -881084.0, -1155934.0, -1413804.0, -1991074.0]",0.3611328151642218
392,-17.0,1117,"[-428351.0, -890051.0, -1166296.0, -1425771.0, -2005141.0]",0.3599520590437842
393,-17.0,1118,"[-433780.0, -898896.0, -1176506.0, -1437556.0, -2018966.0]",0.35879768758221997
394,-17.0,1119,"[-439143.0, -907619.0, -1186564.0, -1449159.0, -2032549.0]",0.35766860170698955
395,-17.0,1120,"[-444440.0, -916220.0, -1196470.0, -1460580.0, -2045890.0]",0.35656375750379316
396,-17.0,1121,"[-449671.0, -924699.0, -1206224.0, -1471819.0, -2058989.0]",0.3554821626854198
397,-17.0,1122,"[-454836.0, -933056.0, -1215826.0, -1482876.0, -2071846.0]",0.35442287332506284
398,-17.0,1123,"[-459935.0, -941291.0, -1225276.0, -1493751.0, -2084461.0]",0.3533849908311648
399,-17.0,1124,"[-464968.0, -949404.0, -1234574.0, -1504444.0, -2096834.0]",0.3523676591430963
400,-17.0,1125,"[-469935.0, -957395.0, -1243720.0, -1514955.0, -2108965.0]",0.35137006212896965
401,-17.0,1126,"[-474836.0, -965264.0, -1252714.0, -1525284.0, -2120854.0]",0.3503914211686727
402,-17.0,1127,"[-479671.0, -973011.0, -1261556.0, -1535431.0, -2132501.0]",0.3494309929068013
403,-17.0,1128,"[-484440.0, -980636.0, -1270246.0, -1545396.0, -2143906.0]",0.34848806716159575
404,-17.0,1129,"[-489143.0, -988139.0, -1278784.0, -1555179.0, -2155069.0]",0.34756196497726527
405,-17.0,1130,"[-493780.0, -995520.0, -1287170.0, -1564780.0, -2165990.0]",0.34665203680823203
406,-17.0,1131,"[-498351.0, -1002779.0, -1295404.0, -1574199.0, -2176669.0]",0.3457576608248585
407,-17.0,1132,"[-502856.0, -1009916.0, -1303486.0, -1583436.0, -2187106.0]",0.3448782413311472
408,-17.0,1133,"[-507295.0, -1016931.0, -1311416.0, -1592491.0, -2197301.0]",0.34401320728574164
409,-17.0,1134,"[-511668.0, -1023824.0, -1319194.0, -1601364.0, -2207254.0]",0.34316201091830717
410,-17.0,1135,"[-515975.0, -1030595.0, -1326820.0, -1610055.0, -2216965.0]",0.3423241264340541
411,-17.0,1136,"[-520216.0, -1037244.0, -1334294.0, -1618564.0, -2226434.0]",0.34149904879977766
412,-17.0,1137,"[-524391.0, -1043771.0, -1341616.0, -1626891.0, -2235661.0]",0.3406862926053515
413,-17.0,1138,"[-528500.0, -1050176.0, -1348786.0, -1635036.0, -2244646.0]",0.3398853909951075
414,-17.0,1139,"[-532543.0, -1056459.0, -1355804.0, -1642999.0, -2253389.0]",0.33909589466400164
415,-17.0,1140,"[-536520.0, -1062620.0, -1362670.0, -1650780.0, -2261890.0]",0.33831737091387276
416,-17.0,1141,"[-540431.0, -1068659.0, -1369384.0, -1658379.0, -2270149.0]",0.3375494027654835
417,-17.0,1142,"[-544276.0, -1074576.0, -1375946.0, -1665796.0, -2278166.0]",0.3367915881223735
418,-17.0,1143,"[-548055.0, -1080371.0, -1382356.0, -1673031.0, -2285941.0]",0.336043538982868
419,-17.0,1144,"[-551768.0, -1086044.0, -1388614.0, -1680084.0, -2293474.0]",0.3353048806968701
420,-17.0,1145,"[-555415.0, -1091595.0, -1394720.0, -1686955.0, -2300765.0]",0.3345752512643237
421,-17.0,1146,"[-558996.0, -1097024.0, -1400674.0, -1693644.0, -2307814.0]",0.3338543006724707
422,-17.0,1147,"[-562511.0, -1102331.0, -1406476.0, -1700151.0, -2314621.0]",0.3331416902692458
423,-17.0,1148,"[-565960.0, -1107516.0, -1412126.0, -1706476.0, -2321186.0]",0.3324370921703454
424,-17.0,1149,"[-569343.0, -1112579.0, -1417624.0, -1712619.0, -2327509.0]",0.33174018869769123
425,-17.0,1150,"[-572660.0, -1117520.0, -1422970.0, -1718580.0, -2333590.0]",0.33105067184717496
426,-17.0,1151,"[-575911.0, -1122339.0, -1428164.0, -1724359.0, -2339429.0]",0.33036824278372146
427,-17.0,1152,"[-579096.0, -1127036.0, -1433206.0, -1729956.0, -2345026.0]",0.32969261136184697
428,-17.0,1153,"[-582215.0, -1131611.0, -1438096.0, -1735371.0, -2350381.0]",0.32902349567001776
429,-17.0,1154,"[-585268.0, -1136064.0, -1442834.0, -1740604.0, -2355494.0]",0.3283606215972312
430,-17.0,1155,"[-588255.0, -1140395.0, -1447420.0, -1745655.0, -2360365.0]",0.32770372242034906
431,-17.0,1156,"[-591176.0, -1144604.0, -1451854.0, -1750524.0, -2364994.0]",0.3270525384108122
432,-17.0,1157,"[-594031.0, -1148691.0, -1456136.0, -1755211.0, -2369381.0]",0.3264068164594556
433,-17.0,1158,"[-596820.0, -1152656.0, -1460266.0, -1759716.0, -2373526.0]",0.32576630971822895
434,-17.0,1159,"[-599543.0, -1156499.0, -1464244.0, -1764039.0, -2377429.0]",0.32513077725770245
435,-17.0,1160,"[-602200.0, -1160220.0, -1468070.0, -1768180.0, -2381090.0]",0.3244999837393086
436,-17.0,1161,"[-604791.0, -1163819.0, -1471744.0, -1772139.0, -2384509.0]",0.3238736991013386
437,-17.0,1162,"[-607316.0, -1167296.0, -1475266.0, -1775916.0, -2387686.0]",0.3232516982577683
438,-17.0,1163,"[-609775.0, -1170651.0, -1478636.0, -1779511.0, -2390621.0]",0.32263376080904604
439,-17.0,1164,"[-612168.0, -1173884.0, -1481854.0, -1782924.0, -2393314.0]",0.32201967076402604
440,-17.0,1165,"[-614495.0, -1176995.0, -1484920.0, -1786155.0, -2395765.0]",0.3214092162722754
441,-17.0,1166,"[-616756.0, -1179984.0, -1487834.0, -1789204.0, -2397974.0]",0.3208021893660282
442,-17.0,1167,"[-618951.0, -1182851.0, -1490596.0, -1792071.0, -2399941.0]",0.32019838571109815
443,-17.0,1168,"[-621080.0, -1185596.0, -1493206.0, -1794756.0, -2401666.0]",0.3195976043660983
444,-17.0,1169,"[-623143.0, -1188219.0, -1495664.0, -1797259.0, -2403149.0]",0.31899964754934906
445,-17.0,1170,"[-625140.0, -1190720.0, -1497970.0, -1799580.0, -2404390.0]",0.31840432041288674
446,-17.0,1171,"[-627071.0, -1193099.0, -1500124.0, -1801719.0, -2405389.0]",0.31781143082301166
447,-17.0,1172,"[-628936.0, -1195356.0, -1502126.0, -1803676.0, -2406146.0]",0.3172207891468425
448,-17.0,1173,"[-630735.0, -1197491.0, -1503976.0, -1805451.0, -2406661.0]",0.316632208044363
449,-17.0,1174,"[-632468.0, -1199504.0, -1505674.0, -1807044.0, -2406934.0]",0.31604550226547296
450,-17.0,1175,"[-634135.0, -1201395.0, -1507220.0, -1808455.0, -2406965.0]",0.3154604884515696
451,-17.0,1176,"[-635736.0, -1203164.0, -1508614.0, -1809684.0, -2406754.0]",0.31487698494120536
452,-17.0,1177,"[-637271.0, -1204811.0, -1509856.0, -1810731.0, -2406301.0]",0.31429481157938266
453,-17.0,1178,"[-638740.0, -1206336.0, -1510946.0, -1811596.0, -2405606.0]",0.31371378953006007
454,-17.0,1179,"[-640143.0, -1207739.0, -1511884.0, -1812279.0, -2404669.0]",0.31313374109145464
455,-16.5,1115,"[-397499.0, -835700.0, -1100402.5, -1347862.5, -1905700.0]",0.36465616545352886
456,-16.5,1116,"[-403060.0, -844789.0, -1110916.5, -1360011.5, -1920009.0]",0.3633782519854451
457,-16.5,1117,"[-408555.0, -853756.0, -1121278.5, -1371978.5, -1934076.0]",0.3621305304866174
458,-16.5,1118,"[-413984.0, -862601.0, -1131488.5, -1383763.5, -1947901.0]",0.3609117001507734
459,-16.5,1119,"[-419347.0, -871324.0, -1141546.5, -1395366.5, -1961484.0]",0.35972052841666396
460,-16.5,1120,"[-424644.0, -879925.0, -1151452.5, -1406787.5, -1974825.0]",0.3585558464268229
461,-16.5,1121,"[-429875.0, -888404.0, -1161206.5, -1418026.5, -1987924.0]",0.3574165448405182
462,-16.5,1122,"[-435040.0, -896761.0, -1170808.5, -1429083.5, -2000781.0]",0.3563015699689539
463,-16.5,1123,"[-440139.0, -904996.0, -1180258.5, -1439958.5, -2013396.0]",0.3552099202040293
464,-16.5,1124,"[-445172.0, -913109.0, -1189556.5, -1450651.5, -2025769.0]",0.3541406427148372
465,-16.5,1125,"[-450139.0, -921100.0, -1198702.5, -1461162.5, -2037900.0]",0.3530928303886437
466,-16.5,1126,"[-455040.0, -928969.0, -1207696.5, -1471491.5, -2049789.0]",0.3520656189953649
467,-16.5,1127,"[-459875.0, -936716.0, -1216538.5, -1481638.5, -2061436.0]",0.3510581845565871
468,-16.5,1128,"[-464644.0, -944341.0, -1225228.5, -1491603.5, -2072841.0]",0.3500697409019823
